smiles,scores
CC1C=C2C(=O)NC(=O)NC2C3=CCCCC=C3C1=CC4=CC(O)=CC=C4F,-7.2
CCC1=CC(=O)NC(=O)NC1C2=C(C)C=CCC2=CC3=CC(C)=CC=C3F,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=C(Br)C3=C1C4=CC=CC(C)=C4,-7.4
CC1=CC2=CC(=O)NC(=O)C2C3=C(C)CC=C(F)C3=C1CC4=CC=CC(C)=C4,-7.0
CNC(=O)NC1CC=C(C)C(C2=CC=CC=C2)=C3C1=CC(Br)=C3NNO,-6.1
CC1=CCC2=C(C3=CC=CC=C3)C(C)=CC4=C(C)C(=O)NC(=O)NC4(O)C2=C1Br,-7.5
CC1=CC2=CC(=O)NC(=O)NC2(C)C3=CC(Br)=C(NNO)C3=C1C4=CC=CC=C4,-6.4
O=C1C=C2C=CC=C3C(Br)=CCC(C4=CC=CC=C4)C=C3C2CNC(=O)N1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(Br)C3=C1C4=CC(C)=CC=C4C,-7.1
CC1=CC(Cl)C2=C(C3=CC=CC=C3)C(C)=CC4=CC(=O)NC(=O)NC4(O)C2=C1Br,-8.7
CC1(C2=CC=CC=C2)C=C3C(=CC(C#N)=CC4=CC(=O)NC(=O)NC43)CC1,-7.3
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)=C(C)CC=C3C1,-6.4
CC1=CC2=C(O)CNCNC2C3=CC(OC4=CC=CC=C4)=CCC3=C1,-7.2
CC=CC1=CC(=O)NC(=O)NC1C2=CC(Br)=C(NNO)C2=C(Cl)C3=CC=CC=C3,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3(C)CC=CCC3=C1CC4=CC=CC(C)=C4,-6.8
CC1=C2C(=C(C3=CC=CC(O)=C3)C(C)C=C4C2NC(=O)NC4)OC=CC1,-6.9
O=C1NCC=C2C=CC(C3=CC(Br)=CC=C3F)=C4CC=CC=C4C2N1,-6.6
CC1=CNC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(Cl)C3=C1,-7.4
CC1=C2CC(=O)NC(=O)N2CC3=CCC(C)=C4CC5=CC=CC=C5C1=C34,-7.6
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(Br)C3=C1CC4=CC=CC=C4,-6.6
CNCC=C1C=C(C)C(C2=CC=CC(C)=C2)=C3C(=CCN=C3N)C1,-6.7
CC1=C2C(=CCC=CC3=C(C4=CC=CC(C)=C4)C(=O)NC(=O)NC32)C=C(Br)C1,-5.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1CC4=CC=CC=C4Cl,-7.7
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC(C)=C4C(C)C=C3,-6.3
CC1=CC2=CN(O)CNC2C3=CC(Br)=C(NNO)C3=C1C4=CC=CC=C4,-8.2
CCN1C(=O)NC(=O)C=C2C=C(C)C(C3=CC=CC(O)=C3)=C4C=CCC=C4C21,-7.0
C=C1CC2=C(C3=CC=CC(C)=C3)C(C)=CC4=CC(=O)NC(=O)NC4C2=C1,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)=C(Cl)C3=C1C4=CC=CC=C4,-7.3
CC1=CC2=CC(=O)NC(=O)C2C3=CC(C)(C4=CC=CC=C4N)CCC3=C1,-6.7
CC1=CC2=C(O)CCNC2C3=CC(C4=CC=CC=C4)CC=C(O)C3=C1,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)(Cl)C3=C1C4=CC=CC=C4F,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C=C(Br)CC3)C1C4=CC=CC(C)=C4C,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC(N)=C4)CC=CC3=C1,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C(=C=O)C=C1C3=CC(N)=CC=C3F,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Br)C=C(C)C=C3C4=CC=CC(C)=C41,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C=CC(C)=CC,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Cl)=CC3=C1CC4=CC=CC(C)=C4,-7.4
C=C1C(Cl)=CCC(C2=CC=CC=C2)C=C1C3NC(=O)NC(=O)C=C3C=NC,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C(=C=O)C(C(C)Br)=C1C3=CC=CC(C)=C3,-7.6
CC1=CC2=CCNC(=O)NC2C3=C(O)CC=C(F)C3=C1C4=CC=CC(C)=C4,-7.4
CC1=CC=CC(CC2CC=CC3=CC(C)=CC4=CC(=O)NC(=O)NC4N32)=C1C,-7.4
CCC1=CC=CC(CC2=CC3=CC(=O)NC(=O)NC3C4=C(C)CC(Br)=CC4=C2)=C1,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3(C)CC=CCC3=C1C4=CC(N)=CC=C4F,-8.3
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)CC=C(Br)C3=C1,-9.5
CN1C(=O)C=C2CC(C3=CC=CC=C3)=C4C(=CC(Br)=C4ONO)C2NC1=O,-6.5
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC=C4)=CCC3=C1O,-8.2
O=C1C=C2C=CCC=C3CC=C(C4=CC=CC=C4)C=C3C2NC(=O)N1,-6.1
CC1=CC2=CC=NC(=O)NC2C3=CCN=C(N)C3=C1C4=CC=CC(Cl)=C4,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C4=CC=CC=C4)C=C(Cl)C3=C1,-6.1
CC1=CC2=CC(=O)NC(=O)NC2C(=C=O)C(C=CCl)=C1C3=CC=CC(C)=C3,-7.5
CC1=CC2=CC(=O)C(C)NCN2C3=CCC=CC3=C1C4=CC(C)=CC=C4F,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=CC4=CC=C(O)C=C4C3=C1,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Br)C=CC3=C1C4=CC=CC=C4F,-8.1
C=CC1CCC2=C(C3=CC=CC(C)=C3)C(CC)=CC4=CC(=O)NC(=O)NC4C2C1,-7.6
CC1=CC2=C(O)CNC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)=C(Cl)C3=C1NC4=CC=CC(Cl)=C4,-6.9
CC(Cl)=CC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1=CF,-7.5
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C=C1C4=CC=CC=C4F)C(Cl)=CCC3,-6.8
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3=C1C4=CC=CC(O)=C4,-8.1
CC1=CC2=CC(=O)NC=NC2C3=CC(C)(C4=CC=CC=C4)CCC3=C1,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)=C4C3=C1C5=CC=CC=C54,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC4=CC=CC=C4C(Br)(C)C3=C1,-6.4
CC1=CC2=C(O)C(=O)NCNC2C3=C(C4=CC=CC=C4)C=CCC=C13,-6.4
CC1=C2CC3=CC=CC=C3C(F)=C2C(C4C=CC(=O)NC(=O)N4)=CC1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3C(=C1)C(Cl)=CCC3C4=CC=CC=C4,10000.0
CC1=C2C(=C(C3=CC=CC(C)=C3)C(=O)C4=CC(=O)NCNC42)C(F)=CC1,-7.2
CC1=CC=C(F)C(C=C2C=CCC=C2C3NC(=O)NC(=O)C=C3C=C=O)=C1,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C4=CC=CC=C4)CC=C(O)C=C13,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC4=CC=CC=C4C=C(Cl)C3=C1,-7.5
CNC1=C2C(=C(C3=CC(C)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC42)CC1C,-7.0
C=C1C=CCC(C)(C2=CC=CC=C2)C=C1C3NC(=O)NC(=O)C=C3C=CC,-6.9
CC1=CC2=CC(=O)NC(=O)NC2(O)C3=C(C)CC=CC3=C1C4=CC(C)=CC=C4F,-6.5
CCC1=C2C(=C(C3=CC(Cl)=CC=C3F)C=CC4=CC(=O)NC(=O)NC42)CC1,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC3=C1C4=CC=CC(Cl)=C4Cl,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=C(F)C=C5C=C45,-8.4
CC1=CC2=C(O)CNC(=O)NC2C3=C(CC4=CC=CC=C4)C=CNCC3=C1,-6.6
CC1=CC2=C(O)CNC(=O)NC2C=C3NCC=C(C4=CC=CC=C4)C3=C1,-6.0
CCC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC3=C1C4=CC(F)=CC=C4F,-8.2
CC1=CC=C(F)C(C2=C3C=CCC=C3C4C(=O)NC(=O)C=C4C=CC2)=C1,-6.8
C=C1C=C(C)C=C2C1=C3C=CCC=C3C4C(=O)NCC(=O)C=C4C=C2,-7.1
CC1=CC2=CC(=O)NCC2(O)C3=CC(C4=CC=CC=C4)CC=CC3=C1,-7.3
C=C1C=C(C)C(C2=CC(C)=CC=C2F)=C3C=CCC4=C3C1NC(=O)NC4,-7.6
C=CC1C2=CC(=O)NC(=O)NC2C3=CCC(Cl)=C(N)C3=C1C4=CC=CC(Cl)=C4,-7.1
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)=CCC3=C1,-8.7
CC1=CC2=CC(=O)NC2C3=CC=CCC3=C1C4=CC(C)=CC=C4F,-7.7
CC1=C2C(=C(C3=CC=CC=C3F)CC=C(N)C4=CC(=O)NC(=O)C42)C=C(Cl)C1,-6.7
C=C1C=C(C)C(C2=CC=CC(C)=C2)=C3CC=CC(C)N3C1NC(=O)NC(=O)S,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4F)CC(=CCl)C3=C1,-8.2
C=C1C=C(C)C=CC1=C2C=CCC=C2C3NC(=O)NC(=O)C=C3CNC,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(C)C3N1,-7.4
CC1=CC2=CC(=O)NC(C)NC2C3=C(C)C=C(Br)CC3=C1C4=CC=CC=C4,-7.4
CC1=CC=CC(C2=C3CC=CC(C)N3C4NC(=O)NC(=O)C=CC4C2)=C1,-7.0
CC=CC1=CC=CC=C1C=CC2=CC(=O)NC(=O)NC2C(=C3CC3)C(C)=C,-6.3
CCC1=CC=C(F)C(C2=C3CC=CC=C3C4NC(=O)NC(=O)C=C4C=C2S)=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(O)C3=C1C4=CC=CC=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=CC(C)=C(Cl)C=C4F,-6.3
CC1=CC2=CC(=O)NC(=O)NC2(C)C3C(C)=C(C)CCC3=C1C4=CC=CC(C)=C4,-6.3
CC1=CC2=CC(=O)NCNC2C3=C(C)C(O)=CC3=C1C4=CC(C)=CC=C4F,-8.0
CC1=CC2=C(O)C(=O)NC(=O)NC2C=C3C(=C1)C=CCC4=CC=CC=C43,-6.8
CC1=C2C=C(O)NC(=O)NC2C3=CCN=C(N)C3=C1C4=CC=CC(Cl)=C4,-7.5
CC1=CCC2=C(C3=CC=CC=C3)C(C)=CC4=CCNC(=O)C4(OO)C2=C1Br,-7.1
CC=CC1=CC(=O)NC(=O)NC1C2=CC(C3=CC=CC=C3F)CC=CC2C,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(O)C=C(Br)CC3=C1C4=CC=CC(C)=C4,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=BC3=C1C4=CC=CC=C4,10000.0
CC1=C2C(=C(C3=CC=CC(C)=C3)C(C)=CC4=CC(=O)NC42)C(F)=CC1,-6.3
CC1=CCC2=C(C3=CC=CC=C3)C(C)=CC4=CC(=O)NC(=O)NC4(O)C2=C1,-7.1
C=CC1=CC(=O)NC(=O)NC1C2=CC(Br)=C(ONO)C2=C(C)C3=CC=CC=C3,-6.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C=CC=CC,-6.4
CC1=CC(C)=C2C1=C(C3=CC(N)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC42,-7.8
CCC1=CC=CC(C2=C3C(Cl)=CCC=C3C4NC(=O)NC(=O)C=C4C=C2C)=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC(F)=C4)CCC=C3C1,-7.5
CCC1=CC=CC(C2=C3C(=CCN=C3N)C4NC(=O)NC(=O)C=C4C=C2O)=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)=C(N)C3=C1C4=CC=CC(C)=C4,-8.3
CCC=C1C=CCC(C2=CC=CC(F)=C2)C=C1C3NC(=O)NC(=O)C=C3C,-6.8
CC1=CC2=NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(Br)C3=C1,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC(C)=C3C1=CC4=CC=CC=C4N,-7.1
CC1=C(C)C2C(=C(C3=CC=CC(N)=C3)C(C)=C4C=CC(N)C(=O)NC42)CC1,-6.5
CC=CC1=CC(=O)NC(=O)NC1C2CCC=CC2=C(N)C3=CC(C)=CC=C3F,-6.4
CC1=CC2=CC(=O)NC(=O)NC2N3C(=C1C4=CC=CC(C)=C4)C=CCC3CO,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)=C(C4=CC=CC=C4Cl)CC13,-6.2
CC1=C2NCNC(=O)C(O)=C2CC3=CC(C4=CC=CC=C4)CC=CC3=C1,-6.6
COC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=C3C=C1C4=CC=CC=C4F,-7.0
C1=CC(C)=C2C(=C(C3=CC(C)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC42)C1,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=CC=C(F)C=C4C,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CC4C3=C1C5=CC=CC(Cl)=C54,-6.6
C1C(=C2C=C(C3=CC=CC(C)=C3)CC=CC4=CC(=O)NC(=O)NC42)CC(Br)=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(N)C(C)=C4CC5=CC=CC=C5C1=C43,-9.0
CC1=C2C=CC3=CC=CC=C3C2=C(OC=C4C=CC=CC4)C(O)NN1O,-6.4
CC1=CC2=C(C)C(=O)N(O)CNC2C3=C(C=CCC3)C=C1C4=CC=CC=C4,-7.2
CC1=CC(=O)NC(=O)NC1C2=C(C)CC(Cl)=CC2=CC3=CC=CC(C)=C3C,-6.5
CC1=CC2=CC(=O)NC(=O)N(C)C2C3=CCN=C(N)C3=C1C4=CC=CC(Cl)=C4,-6.4
CC1=CC=CC(C2=C3C(F)=CCC=C3C4NC(=O)NC(=O)C=C4C2)=C1,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1CC4=CC=CC(C)=N4,-7.4
CC=C1CC2=CC=CC=C2C3=C1CC4NC(=O)NC(=O)C=C4C=C3Br,10000.0
CC1=C2C(=C(C3=CC=CC(C)=C3)C(C)C4=CC(=O)NC(=O)C42)C(F)C=C1,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(C4=CC=CC(C)=C4)C=C(Cl)C13,-6.5
CC1=CC2=C(C3=CC(C)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC4C2C=C1,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)C(Cl)=CC3=C1C4=CC=CC=C4,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=C(F)C=CC=C4C,-8.3
C=C1C(C2=CC=CC=C2N)=CC3=C(CCC=C3)C4NC(=O)NC(=O)C=C14,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)=C(C)CN3C1C4=CC=CC(C)=C4,-7.0
CC1=CC2=CC(=O)NCNC2C3=C(O)CC=C(Cl)C3=C1C4=CC=CC(C)=C4,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(C)=C4CC5=CC=CC=C5C1=C43,-6.3
CC1=CC2=C(O)CNC(=O)NC2C3=C(CC4=CC=CC=C4)SCC=CC3=C1,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3C4=CC=CC=C41,-6.6
CCC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=CCC=C(N)C4C2,-8.2
CC=C1C=C(CN)C2=CC(=O)NC(=O)NC2C1=CC(C)CC3=CC=CC=C3,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(F)=CC=CC3=C1,-6.9
CC1=C2C=CC(N)C(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(O)C3=C1,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3CC=CCCC3=C1C4=CC=CC(N)=C4,-7.6
C=CC(C)=CC1=CC(=O)NC(=O)NC1C2=CCC(C)(C3=CC=CC=C3)CC=C2,-5.7
CC1=CC=2C(C3=CC=CC=C13)=C(OC=C4C=CC=CC4)C(=O)N(NO)C(O)C=2,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C4=CC=CC=C4)C(C)=C(Br)C3=C1,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Cl)=CC3=C1C4=CC=CC=C4O,-8.2
O=C1C=C2C=CC=C3C(Cl)=CCC(C4=CC=CC=C4)C=C3C2NC1,-6.1
CC1=CC2=CCNC(=O)NC2C3=C(C)CC(O)=CC3=C1C4=CC=CC(Cl)=C4,-7.2
CC1=CC2=C(O)CNC(=O)NC2C3=C(N)C(C4=CC=CC=C4)C=CCC3=C1,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1NC4=CC=CC(Cl)=C4,-7.0
CC=CC1=C(C2=CC(C)=CC=C2F)C(C)=CC3=CC(=O)NC(=O)NC3C=C1C,-6.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC=C3C1=C4CCC(C)=C(C)N4,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC3=C1C4=CC(C)=CC(O)=C4F,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC(C4=CC=CC=C4)C3=C1,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)(C)CC3=C1C4=CC=CC(C)=C4,-8.3
CC1=C2C(=C(C3=CC=CC(C)=C3)CCC4=CC(=O)NC(=O)NC42)CC=C1Br,-6.6
CCC1=C2C(=C(C3=CC=CC=C3F)C=CC4=CC(=O)NC(=O)NC42)C(C)=C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=C(NC4=CC=CC(Cl)=C4)C=C13,-7.2
C1C=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)=CCC=CC3=C1,-6.7
CC1=CC2=C(O)NC(=O)NC2C3=C(C)C=CC(F)C3=C1C4=CC=CC(C)=C4,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)=CCC4=C(C)C=CC=C4C3=C1,-7.5
CC1=C(C)C2C(=C(C3=CC=CC(C)=C3)C(C)=C4C=CC(=O)NCNC42)CC1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C(=CC(C)Br)C=C1C3=CC=CC(Cl)=C3,-7.6
CCCCC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1C,-7.5
CC1=C2C(=C(C3=CC=CC(C)=C3)C=CC4=CC(=O)NC(=O)C42)C(Br)C=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C4=C(C)C=CC=C4O)CC=CC3C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=C(C)C=CC=C4Br,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C(=CF)C(C=CBr)=C1C3=CC=CC(C)=C3,-7.6
CC1=CC(=O)NC(=O)NC1C2=CCN=C(N)C2=C(C)C3=CC=CC(C)=C3,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CC3=C1C4=CC(Br)=CC=C4F,-8.4
CC1=CC=C2C(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CC=CC3=C1N,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(CC4=CC=CC=C4)=C(C)C3=C1,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)C(C)CC3=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC(F)=C4)C(N)=CCC3=C1,-7.4
O=C1C=CC2=C(Cl)C(C3=CC=CC=C3O)=CC4=C(CCC=C4)C2NCN1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=C(O)C=C4)CCC3=C1,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3C=CCC(C)CC3=C1C4=CC=CC(C)=C4,-7.0
CC1=C(C)C2C(=C(C3=CC(O)=CC=C3C)C=C4CC(=O)NC(=O)NC42)CC1,-7.4
CC1=CC2=C(C3=CC(C)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC4C2=C(C)C1,-6.9
CC1=CC2=CCNC(=O)NC2C3=C(O)C(C4=CC=CC=C4)=CCC3=C1,-6.7
C=C1C=C(C)C(C2=CC=CC=C2O)=CC3=C(CCC=C3)C1NC(=O)NCC,-6.1
CC1=C2CCC=C3CC=C(C4=CC=CC=C4)C=C3C2NC(=O)NC1,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4F)CC=C(Cl)C3=C1,-8.8
CC1=CC2CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=CC(C)=CC=C4F,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(O)C=CC3=C1C4=CC(C)=CC=C4F,-8.5
CC=C1C2=CC(=O)NC(=O)NC2C3=CC(C)(O)C(C4=CC=CC=C4)=CC3=C1,-7.0
CC1=CC=C(F)C(C2=C3C=CCC=C3C4NC(=O)NC(=O)C=C4C=C2O)=C1,-7.4
CC1=C2C(=C(C3=CC(N)=CC=C3F)C(C)=CC4=CC(=O)NCNC42)CC=C1,-8.0
CC1=CC2=CCNC(=O)NC2C3=CC(C4=CC=CC=C4F)CC=CC3=C1,-7.9
CC1=CC=CC=C1CCC2=CC3=CC(=O)NC(=O)NC3C4=CCC=C(N)C4C2,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3(C)CC=C(Cl)C3=C1C4=CC=CC(C)=C4,-7.1
CC1=CC2=CC(=O)NCC2C3=C(C)C=CC(Br)C3=C1C4=CC(C)=CC=C4O,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=N4)CC=CC3=C1,-8.4
CC1=C2C3NC(=O)NC(=O)C=C3C=CCC2(CC4=CC=CC(C)=C4)C=C(Cl)C1,-6.6
CCC=C(C)C1C(C)=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC31,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC(C)(C4=CC=CC=C4)C3=C1,-7.0
CCC12CC(Cl)=CC1=C(C3=CC=CC(C)=C3)C=CC4=CC(=O)NC(=O)NC42,-7.9
CCC1=C(C2=CC(C)=CC=C2F)C(C)=CC3=CC(=O)NC(=O)NC3C1=CCO,-7.6
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC(O)=C4CC(Br)=C3N,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=N4)CC=CC3=C1,-8.4
CCC1=CC2=CC(=O)NC(=O)NC2(O)C3=CC=CCC3=C1C4=CC(Br)=CC=C4F,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC(C)(C4=CC=CC=C4)C=C3C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)C3=C1C4=CC(C)=CC=C4F,-8.4
CC1=C(C)C2CC3=CC(=O)NC(=O)NC3=C(C)C(C4=CC=CC(C)=C4)=C2CC1,10000.0
C=C1C=C(C)C(C2=CC=CC(C)=C2)=C3C=CCC(C)N3C1NCC(=O)O,-6.8
CC=C1C(=C(CC2=CC(N)=CC=C2F)C=CC3=CC(=O)NC(=O)NC3)CC=C1,-6.2
CC=C1CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C=C1C4=CC=CC=C4,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C(=CCl)C(C)=C1C3=CC(Br)=CC=C3F,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C(=C3CC3)C=C1C4=CC=CC=C4O,-7.5
CC1=CC2=CC(=O)C(N)NC2C3=C(C)C=CC(=O)C3=C1C4=CC=CC=C4F,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1CCC4=CC(N)=CC=C4F,-6.5
CC1=CC2=CC(=O)NCN(O)C2C3=CC=C(Br)CC3=C1C4=CC=CC(C)=C4,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(CC4=CC=CC=C4)=C(O)CBC3=C1,10000.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C(Br)=CN3C1,-7.8
C=C1CC=C(C2=CC=CC=C2)C=C1C3NC(=O)NC(=O)C(O)=C3C=C(C)C,-8.0
CC=CC1=CC(=O)NC(=O)NC1C2=CC=C(Br)CC2C3=CC=CC(C)=C3,-6.9
CCC1C2=CC(=O)NC(=O)NC2C3C(=C1C4=CC=CC(O)=C4)CCC3C,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=CCC3=C1CC4=CC=CC(C)=C4,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Cl)=CC3=C1C4=CC(C)=CC=C4C,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Br)C3=C1C4=CC=CC(Cl)=C4C,-8.3
CC1=CC2=CC(=O)NCNC2C3=C(C=CCC3)C=C1C4=CC=CC=C4N,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(ONO)C3=C1C4=CC=C5C=C45,-8.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(F)CC=CC3=C1C4=CC=CC(C)=C4,-8.2
CC1=CC2=C(C)C(=O)NC(=O)NC2C3CCCC=C3C=C1C4=CC=CC=C4,-7.9
COC1=C2C=CC=C3C=CCC(C4=CC=CC=C4F)C=C3C2NC(=O)NC1,-6.2
CC1=CC2=CC(=O)C(=O)NC2C3=CC=C(NNO)C3=C1C4=CC=CC=C4,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=NCC3=C1C4=CC(C)=CC=C4F,-8.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC4=CC=C(C)C=C4COC3=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=CC3=C1CC4=CC=CC(C)=C4,-7.1
